assetid,schemename,schemecode,assetname,classofasset,sanctiondate,wage,semiskilled,skilled,material,contingency,total,mandays
32002003218,103 Land develpoment of cultivated land individual beneficiary.,3201009002/LD/321002040537096,Land development,Reclamation of Land,20-12-2013,212233,0,8740,0,0  ,220973,
32002003213,115 Land development of cultivation of cultivated land of individual benificiary in different Bhaluk,3201009002/LD/321002040537070,Land development,Land Leveling,06-01-2014,205247,0,0,0,0  ,205247,
32002003385,14 Land Development in cultiveted land IBS in different areas at Anandabas .,3201009002/LD/321002040566741,Land development,Reclamation of Land,12-06-2014,351942,0,21802,0,0  ,373744,
32002003383,133 Land Develpoment of individual beneficiary in different places at Sijaipur Kamal Majhi.,3201009002/LD/321002040555310,Land development,Earthen Bunding,06-02-2014,161034,0,0,0,0  ,161034,
32002003223,114 Land development of individual beneficiary in Bhaluka.,3201009002/LD/321002040537872,Land development,Earthen Bunding,06-01-2014,195994,0,0,0,0  ,195994,
32002003420,64 Land development in cultiveted of IBS in differ,3201009002/LD/321002040573127,Land development,Reclamation of Land,12-08-2014,114216,0,11736,0,0  ,125952,
32002003200,118 Land deveolpoment of cultiveted land of individual beneficiary.,3201009002/LD/321002040535697,Land development,Land Leveling,06-01-2014,137414,0,4758,0,0  ,142172,
32002027302,IHHL with Brick work Sansad No-16 Phase 84,3201009/RS/34040948759,ihhl,Individual Household Latrines,17-09-2014,6084,0,0,0,0  ,6084,
32002003445,132 Land development in the Land of IBS in defferent areas at Bhaluka.,3201009002/LD/321002040576826,Land development,Reclamation of Land,25-09-2014,147494,0,9126,0,0  ,156620,
32002003434,124 Land development in the land of IBS in different areas at Bhaluka under MGNREGA.,3201009002/LD/321002040575807,Land development,Reclamation of Land,25-09-2014,151136,0,9633,0,0  ,160769,
32002321325,Construction of IAY House -IAY REG. NO. WB-01-009-002-002/597,3201009002/IF/IAY/551722,IAY HOUSE,IAY Houses,15-07-2015,15660,0,0,0,0  ,15660,
32002002953,136 Model estimate for plantation cum environment cleaning in Santospur ICDS & others .,3201009002/DP/34040951568,School Plantation,Plantation,19-02-2014,103766,0,4048.5,0,0  ,107814.5,
32002322181,Construction of IAY House -IAY REG. NO. WB-01-009-002-008/3307,3201009002/IF/IAY/551797,IAY HOUSE,IAY Houses,15-07-2015,15660,0,0,0,0  ,15660,
32002321331,Construction of IAY House -IAY REG. NO. WB-01-009-002-009/3934,3201009002/IF/IAY/551749,IAY HOUSE,IAY Houses,15-07-2015,15660,0,0,0,0  ,15660,
32002003138,Earth Work & Plantation Hospitalmore to h/o Jahar sk at Bahluka Bhilirdhibi .,3201009002/DP/9-12/09-10,Plantation,Afforestation,25-08-2009,16038,0,0,0,0  ,16038,
32002322212,Construction of IAY House -IAY REG. NO. WB-01-009-002-001/512,3201009002/IF/IAY/551890,IAY HOUSE,IAY Houses,15-07-2015,15486,0,0,0,0  ,15486,
32002003198,112 Land Development of Cultivated Land of individual beneficiary in differnt areas Bhaluka.,3201009002/LD/321002040533156,Land development,Land Leveling,26-12-2013,86264,0,3624,0,0  ,89888,
32002003404,29 Land development in cultivated Land of IBS in d,3201009002/LD/321002040571552,Land development,Land Leveling,18-07-2014,162852,0,13312,0,0  ,176164,
32002322548,Construction of IAY House -IAY REG. NO. WB-01-009-002-002/574,3201009002/IF/IAY/552119,IAY HOUSE,IAY Houses,15-07-2015,15660,0,0,0,0  ,15660,
32002322501,Construction of IAY House -IAY REG. NO. WB-01-009-002-003/1059,3201009002/IF/IAY/552031,IAY HOUSE,IAY Houses,15-07-2015,15660,0,0,0,0  ,15660,
32002322623,Construction of IAY House -IAY REG. NO. WB-01-009-002-003/1055,3201009002/IF/IAY/552125,IAY HOUSE,IAY Houses,15-07-2015,15660,0,0,0,0  ,15660,
32002322634,Construction of IAY House -IAY REG. NO. WB-01-009-002-009/3857,3201009002/IF/IAY/552171,IAY HOUSE,IAY Houses,15-07-2015,15660,0,0,0,0  ,15660,
32002322515,Construction of IAY House -IAY REG. NO. WB-01-009-002-002/638,3201009002/IF/IAY/552058,IAY HOUSE,IAY Houses,15-07-2015,15660,0,0,0,0  ,15660,
32002322631,Construction of IAY House -IAY REG. NO. WB-01-009-002-007/4165,3201009002/IF/IAY/552170,IAY HOUSE,IAY Houses,15-07-2015,15660,0,0,0,0  ,15660,
32002321327,Construction of IAY House -IAY REG. NO. WB-01-009-002-006/2348,3201009002/IF/IAY/551726,IAY HOUSE,IAY Houses,15-07-2015,15660,0,0,0,0  ,15660,
32002322677,Construction of IAY House -IAY REG. NO. WB-01-009-002-009/3693,3201009002/IF/IAY/552296,IAY HOUSE,IAY Houses,15-07-2015,15660,0,0,0,0  ,15660,
32002322674,Construction of IAY House -IAY REG. NO. WB-01-009-002-006/2406,3201009002/IF/IAY/552293,IAY HOUSE,IAY Houses,15-07-2015,15660,0,0,0,0  ,15660,
32002322646,Construction of IAY House -IAY REG. NO. WB-01-009-002-003/1070,3201009002/IF/IAY/552189,IAY HOUSE,IAY Houses,15-07-2015,15660,0,0,0,0  ,15660,
32002322684,Construction of IAY House -IAY REG. NO. WB-01-009-002-010/3535,3201009002/IF/IAY/552585,IAY HOUSE,IAY Houses,15-07-2015,15660,0,0,0,0  ,15660,
32002322689,Construction of IAY House -IAY REG. NO. WB-01-009-002-009/3898,3201009002/IF/IAY/757993,IAY HOUSE,IAY Houses,27-08-2015,15660,0,0,0,0  ,15660,
32002322687,Construction of IAY House -IAY REG. NO. WB-01-009-002-009/3937,3201009002/IF/IAY/753303,IAY HOUSE,IAY Houses,28-07-2015,15660,0,0,0,0  ,15660,
32002378345,"Estimate for IHHL (4nos,beneficairy at Sansad No3,Scheme Code: 091201/86/14-15,phase-86",3201009/RS/34040948358,Individual House Hold Latrine,Individual Household Latrines,12-09-2014,3380,0,0,16192,0  ,19572,
32002322523,Construction of IAY House -IAY REG. NO. WB-01-009-002-010/3568,3201009002/IF/IAY/552076,IAY HOUSE,IAY Houses,15-07-2015,15660,0,0,0,0  ,15660,
32002378355,"Estimate for IHHL (4nos,beneficairy at Sansad No1 Scheme Code: 091201/90/14-15,phase-90",3201009/RS/34040948363,Individual House Hold Latrine,Individual Household Latrines,12-09-2014,3380,0,0,16192,0  ,19572,
32002378342,"Estimate for IHHL (4nos,beneficairy at Sansad No1Scheme Code: 091201/85/14-15,phase-85",3201009/RS/34040948356,Individual House Hold Latrine,Individual Household Latrines,12-09-2014,3380,0,0,16192,0  ,19572,
32002322235,Construction of IAY House -IAY REG. NO. WB-01-009-002-009/4020,3201009002/IF/IAY/551978,IAY HOUSE,IAY Houses,15-07-2015,15660,0,0,0,0  ,15660,
32002322248,Construction of IAY House -IAY REG. NO. WB-01-009-002-010/3431,3201009002/IF/IAY/551980,IAY HOUSE,IAY Houses,15-07-2015,15660,0,0,0,0  ,15660,
32002322691,Construction of IAY House -IAY REG. NO. WB-01-009-002-010/3440,3201009002/IF/IAY/758015,IAY HOUSE,IAY Houses,27-08-2015,15660,0,0,0,0  ,15660,
32002378460,"Estimate for IHHL (4nos,beneficairy at Sansad No1 Scheme Code: 091201/122/14-15,phase-122",3201009/RS/34040948565,Individual House Hold Latrine,Individual Household Latrines,12-09-2014,0,0,0,16192,0  ,16192,
32002378370,"Estimate for IHHL (4nos,beneficairy at Sansad No-2Scheme Code: 091201/96/14-15,phase-96",3201009/RS/34040948428,Individual House Hold Latrine,Individual Household Latrines,12-09-2014,0,0,0,16192,0  ,16192,
32002378463,"Estimate for IHHL (4nos,beneficairy at Sansad No3 Scheme Code: 091201/124/14-15,phase-124",3201009/RS/34040948567,Individual Household Latrines,Individual Household Latrines,12-09-2014,0,0,0,16192,0  ,16192,
32002378475,"Estimate for IHHL (4nos,beneficairy at Sansad No2 Scheme Code: 091201/128/14-15,phase-128",3201009/RS/34040948571,Individual Household Latrines,Individual Household Latrines,12-09-2014,0,0,0,16192,0  ,16192,
32002378483,IHHL with Brick work Sansad No-09 Phase 01,3201009/RS/34040950534,Individual Household Latrines,Individual Household Latrines,12-09-2014,0,0,0,16192,0  ,16192,
32002378491,IHHL with Brick work Sansad No-01 Phase-51,3201009/RS/34040953742,Individual Household Latrines,Individual Household Latrines,12-09-2014,0,0,0,16192,0  ,16192,
32002378498,IHHL with Brick work Sansad No-01 Phase-47,3201009/RS/34040953473,Individual House Hold Latrine,Individual Household Latrines,12-09-2014,0,0,0,16192,0  ,16192,
32002378422,"Estimate for IHHL (4nos,beneficairy at Sansad No8 Scheme Code: 091201/113/14-15,phase-56",3201009/RS/34040948459,Individual House Hold Latrine,Individual Household Latrines,12-09-2014,0,0,0,16192,0  ,16192,
32002378446,"Estimate for IHHL (4nos,beneficairy at Sansad No3 Scheme Code: 091201/119/14-15,phase-119",3201009/RS/34040948562,Individual House Hold Latrine,Individual Household Latrines,12-09-2014,0,0,0,16192,0  ,16192,
32002378512,IHHL with Brick work Sansad No-06 Phase-40,3201009/RS/34040953400,Individual Household Latrines,Individual Household Latrines,12-09-2014,0,0,0,16192,0  ,16192,
32002378506,IHHL  with Brick work Sansad No-02 Phase-44,3201009/RS/34040953424,Individual Household Latrines,Individual Household Latrines,12-09-2014,0,0,0,16192,0  ,16192,
32002378346,"Estimate for IHHL (4nos,beneficairy at Sansad No1 Scheme Code: 091201/87/14-15,phase-87",3201009/RS/34040948359,Individual House Hold Latrine,Individual Household Latrines,12-09-2014,0,0,0,16192,0  ,16192,
32002378538,IHHL with Brick work Sansad No-08 Phase 27,3201009/RS/34040952711,Individual House Hold Latrine,Individual Household Latrines,12-09-2014,0,0,0,16192,0  ,16192,
32002378541,IHHL with Brick work Sansad No-06 Phase 25,3201009/RS/34040952707,Individual House Hold Latrine,Individual Household Latrines,12-09-2014,0,0,0,16192,0  ,16192,
32002378547,IHHL with Brick work Sansad No-08 Phase-22,3201009/RS/34040950829,Individual House Hold Latrine,Individual Household Latrines,12-09-2014,0,0,0,16192,0  ,16192,
32002378552,IHHL with Brick work Sansad No-08 Phase-19,3201009/RS/34040950819,Individual House Hold Latrine,Individual Household Latrines,12-09-2014,0,0,0,16192,0  ,16192,
32002378555,IHHL with Brick work sansad No-08 Phase -17,3201009/RS/34040950710,Individual House Hold Latrine,Individual Household Latrines,12-09-2014,0,0,0,16192,0  ,16192,
32002378563,IHHL with Brick work Sansad No-08,3201009/RS/34040950705,Individual House Hold Latrine,Individual Household Latrines,12-09-2014,0,0,0,16192,0  ,16192,
32002378533,IHHL with Brick work Sansad No-08 Phase 29,3201009/RS/34040952737,Individual House Hold Latrine,Individual Household Latrines,12-09-2014,0,0,0,16192,0  ,16192,
32002378567,IHHL with Brick work Sansad No-09 Phase-11,3201009/RS/34040950700,Individual House Hold Latrine,Individual Household Latrines,12-09-2014,0,0,0,16192,0  ,16192,
32002378581,IHHL with Brick work Sansad No-09 Phase 03,3201009/RS/34040950566,Individual House Hold Latrine,Individual Household Latrines,12-09-2014,0,0,0,16192,0  ,16192,
32002380381,Cultivation of Lemon Orchard in the land ofI IB/SC/ST Under Bhaluka GP Under Kgr-I Block(14-15),3201009/DP/34040973281,Individual Household Latrines,Plantation,09-09-2014,26871,2400,1521,0,0  ,30792,
32002717449,279 Convergence estimate of the construction of building for the beneficiary Chayna Santra at Satkulia .,3201009002/IF/34040974553,IAY HOUSE,Farm Pond,30-06-2015,9396,0,0,0,0  ,9396,
32002378575,IHHL with Brick Sansad No-09 Phase-07,3201009/RS/34040950694,Individual House Hold Latrine,Individual Household Latrines,12-09-2014,0,0,0,16192,0  ,16192,
32002717565,Construction of IAY House -IAY REG. NO. WB-01-009-002-001/183,3201009002/IF/IAY/551888,IAY HOUSE,IAY Houses,15-07-2015,15660,0,0,0,0  ,15660,
32002378530,IHHL with Brick work Sansad No-08 Phase-31,3201009/RS/34040952801,Individual Household Latrines,Individual Household Latrines,12-09-2014,0,0,0,16192,0  ,16192,
32002717642,26 Land dev cultivation land of IBS in different areas at Anandabas.,3201009002/LD/321002040630883,LAND DEVELOPMENT,Reclamation of Land,06-07-2015,92156,0,4437,0,0  ,96593,
32002321329,Construction of IAY House -IAY REG. NO. WB-01-009-002-003/1148,3201009002/IF/IAY/551747,IAY HOUSE,IAY Houses,15-07-2015,15660,0,0,0,0  ,15660,
32002719868,19 Cultivation of litchi in IBS scheme fro the beneficiaries Taj Mondal & others.  ,3201009002/DP/22012034314789,DROUGHT PROOFING,Plantation,19-07-2016,42240,0,2376,16060,0  ,60676,
32002717853,241 Earthwork in road embankment from the H/O Bikash Bag to Gangar canal including Bamboo piling.,3201009002/RC/320201060271075,RURAL CONNECTIVITY,Earthern road,17-10-2015,74765,0,0,37153,0  ,111918,
32002719803,51 Estimate for nursery work for prepration of forestry sedding of Maa Ganga SHG un Bhaluka Gp.,3201009002/DP/22012034312829,DROUGHT PROOFING,Nursery Raising,12-09-2016,87648,0,3960,0,0  ,91608,
32002720273,Construction of pucca drain from the h/o Narayan Biswas to H/P Nirmal kanjilal at bhaluka.,3201009002/FP/130717723939,FLOOD PROTECTION,Construction of Storm Water Drains,09-02-2017,14960,0,0,2500,0  ,17460,
32002378376,"Estimate for IHHL (4nos,beneficairy at Sansad No1 Scheme Code: 091201/98/14-15,phase-98",3201009/RS/34040948431,Individual House Hold Latrine,Individual Household Latrines,12-09-2014,0,0,0,16192,0  ,16192,
32002732628,1 Earth work in road embankment from the Land of Monchur sk to L/O Chhalim sk at Anandabas.,3201009002/RC/320201060341109,RURAL CONNECTIVITY,Earthern road,31-05-2016,224744,0,13200,9300,0  ,247244,
32002720212,24 Construction of field chnnel from the L/O Ismail Mondal to L/O Abdulrab Mondal & Others.,3201009002/FP/130717709850,FLOOD PROTECTION,Bio Drainage,25-07-2016,39195,0,2376,1500,0  ,43071,
32002743762,Construction of IAY House -IAY REG. NO. WB2354041,3201009002/IF/IAY/984068,IF,IAY Houses,09-02-2017,15840,0,0,0,0  ,15840,
32002748800,Construction of IAY House -IAY REG. NO. WB1172468,3201009002/IF/IAY/1054484,PMAY HOUSE,IAY Houses,17-02-2017,15840,0,0,0,0  ,15840,
32002748883,Construction of IAY House -IAY REG. NO. WB1232868,3201009002/IF/IAY/1055141,PMAY HOUSE,IAY Houses,17-02-2017,15664,0,0,0,0  ,15664,
32002748984,Construction of IAY House -IAY REG. NO. WB1285336,3201009002/IF/IAY/1055632,PMAY HOUSE,IAY Houses,17-02-2017,15664,0,0,0,0  ,15664,
32002749010,Construction of IAY House -IAY REG. NO. WB1314392,3201009002/IF/IAY/1055920,PMAY HOUSE,IAY Houses,17-02-2017,15840,0,0,0,0  ,15840,
32002749065,Construction of IAY House -IAY REG. NO. WB1324844,3201009002/IF/IAY/1056051,PMAY HOUSE,IAY Houses,17-02-2017,15664,0,0,0,0  ,15664,
32002720360,3 Plantation of vetiver on the both side of Pagla Bandh at Bhaluka.,3201009002/FP/70201178553,FLOOD PROTECTION,Strengthening of Embankment,16-06-2016,76912,0,1584,6900,0  ,85396,
32002748751,Construction of IAY House -IAY REG. NO. WB1144662,3201009002/IF/IAY/1054159,PMAY HOUSE,IAY Houses,15-02-2017,15664,0,0,0,0  ,15664,
32002749124,Construction of IAY House -IAY REG. NO. WB1854652,3201009002/IF/IAY/1058923,PMAY HOUSE,IAY Houses,15-02-2017,15840,0,0,0,0  ,15840,
32002749482,Construction of IAY House -IAY REG. NO. WB-01-009-002-009/3873,3201009002/IF/IAY/551727,IAY HOUSE,IAY Houses,15-07-2015,15660,0,0,0,0  ,15660,
32002749270,Construction of IAY House -IAY REG. NO. WB2371537,3201009002/IF/IAY/1060268,PMAY HOUSE,IAY Houses,09-02-2017,15664,0,0,0,0  ,15664,
32002752428,Construction of IAY House -IAY REG. NO. WB-01-009-002-009/3987,3201009002/IF/IAY/551977,IAY HOUSE,IAY Houses,15-07-2015,15660,0,0,0,0  ,15660,
32002752479,Construction of IAY House -IAY REG. NO. WB-01-009-002-002/639,3201009002/IF/IAY/552009,IAY HOUSE,IAY Houses,15-07-2015,15660,0,0,0,0  ,15660,
32002717761,28 Earth work in road embankment from the L/O Sufal sadhukhan to L/O Asgar Mondal at Anandabas.,3201009002/RC/320201060260842,RURAL CONNECTIVITY,Earthern road,06-07-2015,140277,0,0,0,0  ,140277,
32002749104,Construction of IAY House -IAY REG. NO. WB1663043,3201009002/IF/IAY/1058265,PMAY HOUSE,IAY Houses,17-02-2017,15840,0,0,0,0  ,15840,
32002752644,Construction of IAY House -IAY REG. NO. WB-01-009-002-002/612,3201009002/IF/IAY/552188,IAY HOUSE,IAY Houses,15-07-2015,15660,0,0,0,0  ,15660,
32002752563,Construction of IAY House -IAY REG. NO. WB-01-009-002-009/3875,3201009002/IF/IAY/552173,IAY HOUSE,IAY Houses,15-07-2015,15660,0,0,0,0  ,15660,
32002719955,54 Cultivation of litchi in IBS Scheme for the Beneficiaries Bulu Bag & others at Bhaluka GP.,3201009002/DP/22012034319536,DROUGHT PROOFING,Plantation,08-11-2016,85536,0,2112,20012,0  ,107660,
32002752840,Construction of IAY House -IAY REG. NO. WB1109259,3201009002/IF/IAY/943117,PMAY HOUSE,IAY Houses,27-01-2017,15840,0,0,0,0  ,15840,
32002752807,Construction of IAY House -IAY REG. NO. WB-01-009-002-006/2645,3201009002/IF/IAY/855942,IAY HOUSE,IAY Houses,05-02-2016,15660,0,0,0,0  ,15660,
32002753213,Construction of IAY House -IAY REG. NO. WB1174937,3201009002/IF/IAY/951867,PMAY HOUSE,IAY Houses,28-01-2017,15840,0,0,0,0  ,15840,
32002753057,Construction of IAY House -IAY REG. NO. WB1279357,3201009002/IF/IAY/944184,PMAY HOUSE,IAY Houses,27-01-2017,15840,0,0,0,0  ,15840,
32002753326,Construction of IAY House -IAY REG. NO. WB1246726,3201009002/IF/IAY/954318,PMAY HOUSE,IAY Houses,28-01-2017,15840,0,0,0,0  ,15840,
32002775387,Construction of IAY House -IAY REG. NO. WB1290227,3201009002/IF/IAY/955668,PMAY HOUSE,IAY Houses,28-01-2017,15840,0,0,0,0  ,15840,
32002753251,Construction of IAY House -IAY REG. NO. WB1188132,3201009002/IF/IAY/952304,PMAY HOUSE,IAY Houses,28-01-2017,15664,0,0,0,0  ,15664,
32002775620,Construction of IAY House -IAY REG. NO. WB1705211,3201009002/IF/IAY/964091,PMAY HOUSE,IAY Houses,28-01-2017,15840,0,0,0,0  ,15840,
32002775667,Construction of IAY House -IAY REG. NO. WB1784017,3201009002/IF/IAY/964804,PMAY HOUSE,IAY Houses,28-01-2017,15840,0,0,0,0  ,15840,
32002775726,Construction of IAY House -IAY REG. NO. WB1872693,3201009002/IF/IAY/966073,PMAY HOUSE,IAY Houses,28-01-2017,15840,0,0,0,0  ,15840,
