scheme_code,scheme_name,completion_date,estimated_cost,estimated_material,expenditure_wage,expenditure_material,sanctiondate,wage_expense,semiskilled_expense,skilled_expense,material_expense,contingency_expense,total_expense,mandays
3213010005/IF/IAY/2986708,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5082001 ,08-10-2020,18145,0,18145,0,31-10-2019,18145,0,0,0,0  ,18145,
3213010005/IF/IAY/2931361,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3519673 ,13-07-2020,18145,0,18145,0,31-10-2019,18145,0,0,0,0  ,18145,
3213010005/IF/IAY/2271057,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1784983 ,20-09-2019,18145,0,18145,0,23-01-2018,18145,0,0,0,0  ,18145,
3213010005/IF/IAY/2931328,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2110715 ,22-07-2020,18145,0,18145,0,31-10-2019,18145,0,0,0,0  ,18145,
3213010005/IF/IAY/2931301,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1555064 ,13-07-2020,18145,0,18145,0,31-10-2019,18145,0,0,0,0  ,18145,
3213010005/IF/IAY/2986709,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5418246 ,13-07-2020,18145,0,18145,0,31-10-2019,18145,0,0,0,0  ,18145,
3213010005/IF/IAY/2271028,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1774354 ,20-09-2019,18145,0,18145,0,23-01-2018,18145,0,0,0,0  ,18145,
3213010005/IF/IAY/2271254,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1841501 ,20-09-2019,18145,0,18145,0,23-01-2018,18145,0,0,0,0  ,18145,
3213010005/IF/IAY/2271291,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1851844 ,20-09-2019,18145,0,18145,0,23-01-2018,18145,0,0,0,0  ,18145,
3213010005/IF/IAY/2931282,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2304977 ,08-10-2020,18145,0,18145,0,31-10-2019,18145,0,0,0,0  ,18145,
3213010005/IF/IAY/2931242,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3360196 ,08-10-2020,18145,0,18145,0,31-10-2019,18145,0,0,0,0  ,18145,
3213010005/IF/IAY/2931171,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3761774 ,13-07-2020,18145,0,18145,0,31-10-2019,18145,0,0,0,0  ,18145,
3213010005/IF/IAY/2986714,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5135475 ,13-07-2020,18145,0,18145,0,31-10-2019,18145,0,0,0,0  ,18145,
3213010005/IF/IAY/2270932,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1733748 ,20-09-2019,18145,0,18145,0,23-01-2018,18145,0,0,0,0  ,18145,
3213010005/IF/IAY/2986720,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5186697 ,13-07-2020,18145,0,18145,0,31-10-2019,18145,0,0,0,0  ,18145,
3213010005/IF/IAY/2270563,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1751974 ,20-09-2019,18145,0,18145,0,23-01-2018,18145,0,0,0,0  ,18145,
3213010005/IF/IAY/2931279,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2656604 ,08-10-2020,18145,0,18145,0,31-10-2019,18145,0,0,0,0  ,18145,
3213010005/IF/IAY/2270715,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1656034 ,19-10-2019,18145,0,18145,0,23-01-2018,18145,0,0,0,0  ,18145,
3213010005/IF/IAY/2270426,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1575423 ,20-09-2019,18145,0,18145,0,23-01-2018,18145,0,0,0,0  ,18145,
3213010005/IF/IAY/2931161,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2722655 ,08-10-2020,18145,0,18145,0,31-10-2019,18145,0,0,0,0  ,18145,
3213010005/IF/IAY/2270005,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1576494 ,20-09-2019,18145,0,18145,0,23-01-2018,18145,0,0,0,0  ,18145,
3213010005/IF/IAY/2270507,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1599024 ,20-09-2019,18145,0,18145,0,23-01-2018,18145,0,0,0,0  ,18145,
3213010005/IF/IAY/2215996,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1754984 ,29-05-2019,18145,0,18145,0,26-08-2017,18145,0,0,0,0  ,18145,
3213010005/IF/IAY/2270714,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1656028 ,22-10-2019,18145,0,18145,0,23-01-2018,18145,0,0,0,0  ,18145,
3213010005/IF/IAY/2051408,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2110947 ,18-01-2020,18145,0,18145,0,26-08-2017,18145,0,0,0,0  ,18145,
3213010005/IF/IAY/2269971,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1558767 ,20-09-2019,18145,0,18145,0,23-01-2018,18145,0,0,0,0  ,18145,
3213010005/IF/IAY/2931299,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1926156 ,08-10-2020,18145,0,18145,0,31-10-2019,18145,0,0,0,0  ,18145,
3213010005/IF/IAY/2931136,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1981119 ,08-10-2020,18145,0,18145,0,31-10-2019,18145,0,0,0,0  ,18145,
3213010005/IF/IAY/2270140,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1456695 ,19-10-2019,18145,0,18145,0,23-01-2018,18145,0,0,0,0  ,18145,
3213010005/IF/IAY/2931110,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1927573 ,08-10-2020,18145,0,18145,0,31-10-2019,18145,0,0,0,0  ,18145,
3213010005/IF/IAY/2270624,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1774359 ,20-09-2019,18145,0,18145,0,23-01-2018,18145,0,0,0,0  ,18145,
3213010005/IF/IAY/2931132,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1578842 ,08-10-2020,18145,0,18145,0,31-10-2019,18145,0,0,0,0  ,18145,
3213010005/IF/IAY/2270485,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1594708 ,20-09-2019,18145,0,18145,0,23-01-2018,18145,0,0,0,0  ,18145,
3213010005/IF/IAY/2931091,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3411690 ,08-10-2020,18145,0,18145,0,31-10-2019,18145,0,0,0,0  ,18145,
3213010005/IF/IAY/2931336,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2703268 ,13-07-2020,18145,0,18145,0,31-10-2019,18145,0,0,0,0  ,18145,
3213010005/IF/IAY/2931062,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2722633 ,08-10-2020,18145,0,18145,0,31-10-2019,18145,0,0,0,0  ,18145,
3213010005/IF/IAY/2931048,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1576470 ,13-07-2020,18145,0,18145,0,31-10-2019,18145,0,0,0,0  ,18145,
3213010005/IF/IAY/2931047,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1903095 ,29-10-2020,18145,0,18145,0,31-10-2019,18145,0,0,0,0  ,18145,
3213010005/IF/IAY/2931108,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2645248 ,08-10-2020,18145,0,18145,0,31-10-2019,18145,0,0,0,0  ,18145,
3213010005/IF/IAY/1938488,Construction of IAY House -IAY REG. NO. WB2394259 ,19-01-2020,17100,0,17190,0,13-08-2017,17190,0,0,0,0  ,17190,
3213010005/IF/IAY/1938359,Construction of IAY House -IAY REG. NO. WB1511977 ,29-05-2019,17100,0,17190,0,26-08-2017,17190,0,0,0,0  ,17190,
3213010005/IF/IAY/2931042,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2622095 ,08-10-2020,18145,0,18145,0,31-10-2019,18145,0,0,0,0  ,18145,
3213010005/IF/IAY/2931040,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2722104 ,08-10-2020,18145,0,18145,0,31-10-2019,18145,0,0,0,0  ,18145,
3213010005/IF/IAY/2931015,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2681139 ,08-10-2020,18145,0,18145,0,31-10-2019,18145,0,0,0,0  ,18145,
3213010005/IF/IAY/2931039,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2714885 ,08-10-2020,18145,0,18145,0,31-10-2019,18145,0,0,0,0  ,18145,
3213010005/IF/IAY/2931038,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2699571 ,08-10-2020,18145,0,18145,0,31-10-2019,18145,0,0,0,0  ,18145,
3213010005/IF/IAY/1364271,Construction of IAY House -IAY REG. NO. WB2374680 ,10-09-2020,17100,0,3600,0,24-03-2017,3600,0,0,0,0  ,3600,
3213010005/IF/IAY/2274568,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2720360 ,18-08-2020,18145,0,18145,0,23-01-2018,18145,0,0,0,0  ,18145,
3213010005/IF/IAY/2378997,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2716838 ,18-08-2020,18145,0,18145,0,23-01-2018,18145,0,0,0,0  ,18145,
3213010005/IF/321002041020435,Social forestry at  Aqulima Begam Land ,18-09-2020,18321.81,21217.74,10314,14070,26-09-2019,10314,0,0,14070,0  ,24384,
3213010005/IF/321002041020433,Social forestry at Runa Layla Land ,18-08-2020,19085.81,22550.74,5921,11012,26-09-2019,5921,0,0,11012,0  ,16933,
3213010005/IF/IAY/2931159,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2703248 ,08-10-2020,18145,0,18145,0,31-10-2019,18145,0,0,0,0  ,18145,
3213010005/IF/321002041020434,Social forestry at  Kohinur Begam Land ,18-08-2020,15914.29,26020.18,5157,9994.75,26-09-2019,5157,0,0,9994.75,0  ,15151.75,
3213010005/IF/IAY/2931067,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3801147 ,13-07-2020,18145,0,18145,0,31-10-2019,18145,0,0,0,0  ,18145,
3213010005/IF/321002041017035,Social forestry at Angura Begum Land ,18-08-2020,15144.64,22670.64,5157,10938.8,04-11-2019,5157,0,0,10938.8,0  ,16095.8,
3213010005/IF/IAY/2931100,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2703329 ,08-10-2020,18145,0,18145,0,31-10-2019,18145,0,0,0,0  ,18145,
3213010005/RC/PP/190590,Construction of Concrete Road from House of Badal Sk House towards Football ground ,21-08-2021,22270.01,302739.5,21815,0,25-02-2020,21815,0,0,0,0  ,21815,
3213010005/RC/PP/881126,PCC road from Kulu Pukur to Rezoan Khamar ,16-08-2021,23559.25,300450.53,23460,25500,30-06-2020,23460,24888,612,0,0  ,48960,
3213010005/RC/PP/185920,Construction of Concrete Road from Betur Agragami Club towards Dalusayer Paschim Par ,10-08-2021,22270.01,302739.5,22223,0,11-03-2020,22223,0,0,0,0  ,22223,
3213010005/RC/PP/185919,Construction of Concrete Road from Baladnada Kalitala towards house of Babar Ali Sekh ,10-08-2021,22270.01,302739.5,21815,0,11-03-2020,21815,0,0,0,0  ,21815,
3213010005/IF/IAY/1937545,Construction of IAY House -IAY REG. NO. WB5557809 ,29-05-2019,17100,0,18145,0,27-08-2017,18145,0,0,0,0  ,18145,
3213010005/RC/PP/185923,Construction of Concrete Road from Koyetgore towards House of Hara Sekh ,21-08-2021,22270.01,302739.5,22223,0,06-03-2020,22223,0,0,0,0  ,22223,
3213010005/RC/PP/185917,Construction of Concrete Road from Kajals Selun towards Gangadhartala ,10-08-2021,22270.01,302739.5,21815,0,17-02-2020,21815,0,0,0,0  ,21815,
3213010005/RC/PP/185918,Construction of Concrete Road from Ration Shop towards House of Rejoan ,27-08-2021,22270.01,302739.5,22223,0,10-03-2020,22223,0,0,0,0  ,22223,
3213010005/IF/IAY/1937362,Construction of IAY House -IAY REG. NO. WB2072637 ,19-01-2020,17100,0,17190,0,26-08-2017,17190,0,0,0,0  ,17190,
3213010005/IF/IAY/1936039,Construction of IAY House -IAY REG. NO. WB1560385 ,29-05-2019,17100,0,17954,0,13-08-2017,17954,0,0,0,0  ,17954,
3213010005/RC/PP/185921,Construction of Concrete Road from House of Ram Kundu towards Kanai ,27-08-2021,22270.01,302739.5,21815,25092,10-03-2020,21815,24480,612,0,0  ,46907,
3213010005/IF/IAY/1937271,Construction of IAY House -IAY REG. NO. WB1524149 ,29-05-2019,17100,0,18145,0,26-08-2017,18145,0,0,0,0  ,18145,
3213010005/IF/IAY/1933931,Construction of IAY House -IAY REG. NO. WB3397580 ,29-05-2019,17100,0,17954,0,27-08-2017,17954,0,0,0,0  ,17954,
3213010005/IF/IAY/2931135,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1995806 ,13-07-2020,18145,0,18145,0,31-10-2019,18145,0,0,0,0  ,18145,
3213010005/IF/IAY/1937227,Construction of IAY House -IAY REG. NO. WB1167620 ,29-05-2019,17100,0,17190,0,26-08-2017,17190,0,0,0,0  ,17190,
3213010005/IF/IAY/1938761,Construction of IAY House -IAY REG. NO. WB4682682 ,29-05-2019,17100,0,17190,0,13-08-2017,17190,0,0,0,0  ,17190,
3213010005/IF/IAY/1927264,Construction of IAY House -IAY REG. NO. WB4564773 ,29-05-2019,17100,0,17190,0,13-08-2017,17190,0,0,0,0  ,17190,
3213010005/IF/IAY/1926344,Construction of IAY House -IAY REG. NO. WB4091597 ,29-05-2019,17100,0,17954,0,13-08-2017,17954,0,0,0,0  ,17954,
3213010005/IF/IAY/1925102,Construction of IAY House -IAY REG. NO. WB3701044 ,29-05-2019,17100,0,17190,0,27-08-2017,17190,0,0,0,0  ,17190,
3213010005/IF/IAY/1913107,Construction of IAY House -IAY REG. NO. WB2278630 ,29-05-2019,17100,0,17954,0,13-08-2017,17954,0,0,0,0  ,17954,
3213010005/IF/IAY/1926713,Construction of IAY House -IAY REG. NO. WB4262639 ,29-05-2019,17100,0,18145,0,27-08-2017,18145,0,0,0,0  ,18145,
3213010005/IC/320201060455654,Repairing and deepening of flood channel water logging under Patit High Sansad ,13-07-2020,329415.66,4833,246970,12050,25-11-2019,246970,0,7217,4833,0  ,259020,
3213010005/IF/321002041015071,Social forestry at Mamtaj Begam Land ,18-08-2020,8083.05,13951.92,3629,8382.5,28-10-2019,3629,0,0,8382.5,0  ,12011.5,
3213010005/IF/IAY/1914115,Construction of IAY House -IAY REG. NO. WB2394928 ,29-05-2019,17100,0,17190,0,26-08-2017,17190,0,0,0,0  ,17190,
3213010005/IC/320201060454160,Repairing and deepening of flood channel water logging under Basudebpur Sansad ,13-07-2020,279694.5,4833,224822,11497,25-11-2019,224822,3940,2724,4833,0  ,236319,
3213010005/IC/320201060454158,Repairing and deepening of flood channel water logging under Telur Upper Pry Sansad ,13-07-2020,356472.64,4833,340553,14876,09-11-2019,340553,0,10043,4833,0  ,355429,
3213010005/IF/IAY/1914225,Construction of IAY House -IAY REG. NO. WB2410056 ,29-05-2019,17100,0,17954,0,26-08-2017,17954,0,0,0,0  ,17954,
3213010005/IC/320201060454157,Repairing and deepening of flood channel water logging under Naldanga Sansad ,13-07-2020,226460.15,4833,215643,10885,13-11-2019,215643,0,6052,4833,0  ,226528,
3213010005/IF/IAY/1927094,Construction of IAY House -IAY REG. NO. WB4471266 ,29-05-2019,17100,0,18145,0,27-08-2017,18145,0,0,0,0  ,18145,
3213010005/IF/IAY/1927263,Construction of IAY House -IAY REG. NO. WB4564740 ,29-05-2019,17100,0,17190,0,13-08-2017,17190,0,0,0,0  ,17190,
3213010005/IC/320201060454152,Repairing and deepening of flood channel water logging under Betur North Sansad ,13-07-2020,279690.68,4833,201665,10883,25-11-2019,201665,0,6050,4833,0  ,212548,
3213010005/RC/PP/185916,Construction of Concrete Road from Junior School towards Main road ,10-08-2021,22270.01,302739.5,21815,0,17-02-2020,21815,0,0,0,0  ,21815,
3213010005/RC/PP/185915,Construction of Concrete Road from House of Sukumar Bagdi towards Sarkarpara ,21-08-2021,22270.01,302739.5,21815,0,10-03-2020,21815,0,0,0,0  ,21815,
3213010005/IC/320201060454154,Repairing and deepening of flood channel water logging under Bhutura Sansad ,13-07-2020,322908.09,4833,305910,13470.5,25-11-2019,305910,0,8637.5,4833,0  ,319380.5,
3213010005/RC/PP/185914,Construction of Concrete Road from Basudebpur ICDS Centre towards Debra Pukur Purbo Par ,21-08-2021,23490.75,301082.85,21815,0,15-03-2020,21815,0,0,0,0  ,21815,
3213010005/RC/PP/185913,Construction of Concrete Road from Radharanitola towards Napitpara ,10-08-2021,22270.01,302739.5,21815,0,20-02-2020,21815,0,0,0,0  ,21815,
3213010005/RC/PP/185911,Construction of Concrete Road from Alipur House of Manoyar Sekh towards Maszidtala ,10-08-2021,22270.01,302739.5,21815,0,11-03-2020,21815,0,0,0,0  ,21815,
3213010005/RC/PP/185904,Construction of Concrete Road from Mainroad towards Pry School ,21-08-2021,22270.01,302654.03,21815,0,06-03-2020,21815,0,0,0,0  ,21815,
3213010005/RC/PP/185902,Construction of Concrete Road from Ranisayer I C D S Centre towards Maszidtala ,10-06-2021,19795.66,270319.28,19775,21583,21-03-2020,19775,21010,573,0,0  ,41358,
3213010005/RC/PP/185900,Construction of Concrete Road from Shop of Lokai towards Sunrigore ,10-08-2021,22270.01,302654.03,22223,0,11-03-2020,22223,0,0,0,0  ,22223,
3213010005/IF/IAY/1937517,Construction of IAY House -IAY REG. NO. WB4719663 ,29-05-2019,17100,0,16808,0,13-08-2017,16808,0,0,0,0  ,16808,
3213010005/RC/PP/185897,Construction of Concrete Road from House of Chandu Bagdi towards Betur Health Centre ,10-08-2021,22270.01,302739.5,22223,0,17-03-2020,22223,0,0,0,0  ,22223,
3213010005/RC/PP/185908,Construction of Concrete Road from Basudebpur Mallick Gore  towards Paiker Para ,10-08-2021,22270.01,302739.5,21815,0,11-03-2020,21815,0,0,0,0  ,21815,
3213010005/RC/PP/185898,Construction of Concrete Road from Beltala towards Kalitala ,10-08-2021,25707.02,287998.07,25691,0,29-11-2019,25691,0,0,0,0  ,25691,
3213010005/RC/PP/185896,Construction of Concrete Road from from Mosjidtola towards Nimtala ,16-08-2021,22270.01,302739.5,21815,0,13-03-2020,21815,0,0,0,0  ,21815,
3213010005/RC/PP/185925,Construction of Concrete Road from Club towards SSK ,10-08-2021,22270.01,302739.5,22223,0,10-03-2020,22223,0,0,0,0  ,22223,
3213010005/RC/PP/185894,Construction of Concrete Road from Pitch rasta towards trasformer ,10-08-2021,20071.22,234335.7,19775,0,09-11-2019,19775,0,0,0,0  ,19775,
3213010005/IF/IAY/1908298,Construction of IAY House -IAY REG. NO. WB1741613 ,29-05-2019,17100,0,16808,0,26-08-2017,16808,0,0,0,0  ,16808,
3213010005/IF/IAY/1911294,Construction of IAY House -IAY REG. NO. WB2075061 ,29-05-2019,17100,0,17954,0,26-08-2017,17954,0,0,0,0  ,17954,
3213010005/IF/IAY/1906659,Construction of IAY House -IAY REG. NO. WB1583616 ,29-05-2019,17100,0,17954,0,13-08-2017,17954,0,0,0,0  ,17954,
3213010005/IF/IAY/1911609,Construction of IAY House -IAY REG. NO. WB2110807 ,29-05-2019,17100,0,17190,0,26-08-2017,17190,0,0,0,0  ,17190,
3213010005/IF/IAY/1904787,Construction of IAY House -IAY REG. NO. WB1400248 ,29-05-2019,17100,0,18145,0,13-08-2017,18145,0,0,0,0  ,18145,
3213010005/IF/IAY/1906365,Construction of IAY House -IAY REG. NO. WB1554455 ,19-01-2020,17100,0,17190,0,13-08-2017,17190,0,0,0,0  ,17190,
3213010005/IF/IAY/1908061,Construction of IAY House -IAY REG. NO. WB1714610 ,29-05-2019,17100,0,17190,0,26-08-2017,17190,0,0,0,0  ,17190,
3213010005/IF/IAY/1893080,Construction of IAY House -IAY REG. NO. WB2781547 ,29-05-2019,17100,0,18145,0,27-08-2017,18145,0,0,0,0  ,18145,
3213010005/IF/IAY/1892136,Construction of IAY House -IAY REG. NO. WB1775273 ,19-01-2020,17100,0,17190,0,26-08-2017,17190,0,0,0,0  ,17190,
3213010005/IF/IAY/1902024,Construction of IAY House -IAY REG. NO. WB1019306 ,19-01-2020,17100,0,17190,0,26-08-2017,17190,0,0,0,0  ,17190,
3213010005/IF/IAY/1891605,Construction of IAY House -IAY REG. NO. WB1184388 ,29-05-2019,17100,0,17190,0,26-08-2017,17190,0,0,0,0  ,17190,
3213010005/IF/IAY/1890259,Construction of IAY House -IAY REG. NO. WB1449976 ,29-05-2019,17100,0,17190,0,13-08-2017,17190,0,0,0,0  ,17190,
3213010005/IC/320201060454159,Repairing and deepening of flood channel water logging under Paharpur Sansad ,13-07-2020,374518.78,4833,351817,15045,18-11-2019,351817,0,10212,4833,0  ,366862,
3213010005/IF/IAY/1890658,Construction of IAY House -IAY REG. NO. WB1603302 ,29-05-2019,17100,0,17190,0,26-08-2017,17190,0,0,0,0  ,17190,
3213010005/IC/320201060453045,Repairing and deepening of flood channel water logging under Sukhsayer Sansad ,15-07-2020,374518.78,4833,346113.96,15018,06-11-2019,346113.96,0,10185,4833,0  ,361131.96,
3213010005/IC/320201060454150,Repairing and deepening of flood channel water logging under Patit Pry Sansad ,15-07-2020,374518.78,4833,313264,14228,15-11-2019,313264,0,9395,4833,0  ,327492,
3213010005/IF/IAY/1895119,Construction of IAY House -IAY REG. NO. WB5128581 ,29-05-2019,17100,0,17190,0,27-08-2017,17190,0,0,0,0  ,17190,
3213010005/IC/320201060452788,Excavation of New Irrigation Channel from Betur Play Ground to Biur Rail Gate ,15-07-2020,1378659.58,4833,1071583,34940,12-12-2019,1071583,0,30107,4833,0  ,1106523,
3213010005/IC/320201060452786,Repairing and  deepening of flood channel water logging under Telur Pry Sansad ,15-07-2020,374518.78,4833,335987,14490,08-11-2019,335987,0,9657,4833,0  ,350477,
3213010005/IC/203030436361,Different Irrigation Channels at Paharpur Sansad ,15-07-2020,332531,16579,321450,15061,01-06-2018,321450,0,12061,3000,0  ,336511,
3213010005/IC/320201060452787,Repairing and deepening of flood channel water logging under Alipur Sansad ,15-07-2020,374518.78,4833,315937,14344,06-11-2019,315937,0,9511,4833,0  ,330281,
3213010005/IC/320201060454153,Repairing and deepening of flood channel water logging under Betur South Sansad ,13-07-2020,245653.57,4833,225141,11393,06-11-2019,225141,0,6560,4833,0  ,236534,
3213010005/IC/320201060454151,Repairing and deepening of flood channel water logging under Biur Pry Sansad ,15-07-2020,267046.91,4833,202328,10903,06-11-2019,202328,0,6070,4833,0  ,213231,
3213010005/IC/203030436356,Irrigation Channel at Alipur Sansad ,15-07-2020,234548,12861,220854,11281,01-06-2018,220854,0,8281,3000,0  ,232135,
3213010005/IC/203030436357,Large Irrigation Channel from Grambera Lohara Pukur Paschim Par to Danna Dighi Uttar Par ,15-07-2020,419627,19725,395084,17671,01-06-2018,395084,7628,7043,3000,0  ,412755,
3213010005/IC/203030436353,Irrigation Channel from Patit Podo Pukur to Banano Math  ,15-07-2020,237031,12861,222388,11331,01-06-2018,222388,0,8331,3000,0  ,233719,
3213010005/RC/320201060355050,Cons. of Concrete Road from Biur Mallick Para Tematha to Kurul Pukur. ,10-08-2021,36432,402187,36224,0,11-03-2017,36224,0,0,0,0  ,36224,
3213010005/IC/203030436354,Irrigation Channel at Sukhsayer Sansad ,15-07-2020,237031,12861,237264,11896,06-06-2018,237264,0,8896,3000,0  ,249160,
3213010005/IC/203030436359,Irrigation Channel from Danna Dighi Dakshin Par to Cannel Par ,15-07-2020,379708,18295,331225,15420,06-06-2018,331225,0,12420,3000,0  ,346645,
3213010005/IC/203030436363,Different Irrigation Channels at Bhutura Sansad ,15-07-2020,207999,11717,206823,10755,01-06-2018,206823,0,7755,3000,0  ,217578,
3213010005/IF/IAY/4733344,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5310859 ,22-11-2021,19380,0,19380,0,25-12-2020,19380,0,0,0,0  ,19380,
3213010005/RC/PP/185892,Construction of Concrete Road from Asthal towards Damodar Mandir ,10-06-2021,19771.14,231646.59,20795,20819,09-11-2019,20795,20246,573,0,0  ,41614,
3213010005/IF/IAY/4732505,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5482755 ,01-11-2021,19380,0,19380,0,25-12-2020,19380,0,0,0,0  ,19380,
3213010005/IF/IAY/4732514,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3958712 ,01-11-2021,19380,0,19380,0,30-12-2020,19380,0,0,0,0  ,19380,
3213010005/IF/IAY/4732517,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5271244 ,22-11-2021,19380,0,19380,0,30-12-2020,19380,0,0,0,0  ,19380,
3213010005/IF/IAY/1638929,Construction of IAY House -IAY REG. NO. WB5623502 ,28-05-2019,17100,0,17954,0,13-08-2017,17954,0,0,0,0  ,17954,
3213010005/IF/IAY/4732502,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5270298 ,22-11-2021,19380,0,19380,0,25-12-2020,19380,0,0,0,0  ,19380,
3213010005/IC/320201060453215,Repairing and deepening of flood channel water logging under Danna Sansad ,15-07-2020,211365.43,4833,209947,11132,15-11-2019,209947,0,6299,4833,0  ,221079,
3213010005/IF/IAY/1616180,Construction of IAY House -IAY REG. NO. WB1590818 ,28-05-2019,17100,0,18145,0,26-08-2017,18145,0,0,0,0  ,18145,
3213010005/IF/IAY/1631261,Construction of IAY House -IAY REG. NO. WB3746530 ,28-05-2019,17100,0,16999,0,13-08-2017,16999,0,0,0,0  ,16999,
3213010005/IF/IAY/1617358,Construction of IAY House -IAY REG. NO. WB1712210 ,28-05-2019,17100,0,17954,0,26-08-2017,17954,0,0,0,0  ,17954,
3213010005/IF/IAY/1616115,Construction of IAY House -IAY REG. NO. WB1583871 ,28-05-2019,17100,0,17190,0,13-08-2017,17190,0,0,0,0  ,17190,
3213010005/IF/IAY/4732507,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5527677 ,01-11-2021,19380,0,19380,0,25-12-2020,19380,0,0,0,0  ,19380,
3213010005/IF/IAY/1603171,Construction of IAY House -IAY REG. NO. WB3768875 ,28-05-2019,17100,0,17190,0,13-08-2017,17190,0,0,0,0  ,17190,
3213010005/IF/IAY/1601812,Construction of IAY House -IAY REG. NO. WB3570067 ,28-05-2019,17100,0,18145,0,27-08-2017,18145,0,0,0,0  ,18145,
3213010005/IF/IAY/1591353,Construction of IAY House -IAY REG. NO. WB2394158 ,28-05-2019,17100,0,17954,0,13-08-2017,17954,0,0,0,0  ,17954,
3213010005/IF/IAY/1592808,Construction of IAY House -IAY REG. NO. WB2512314 ,28-05-2019,17100,0,17954,0,13-08-2017,17954,0,0,0,0  ,17954,
3213010005/IC/203030436352,Different Irrigation Channels at Patit High Sansad ,07-07-2020,274658,14291,179995,9749,01-06-2018,179995,0,6749,3000,0  ,189744,
3213010005/IC/203030436350,Irrigation Channel at Telur Pry Sansad ,15-07-2020,232447,12557,229868,11620,06-06-2018,229868,1229,7391,3000,0  ,241488,
3213010005/IF/IAY/1590981,Construction of IAY House -IAY REG. NO. WB2371924 ,03-07-2019,17100,0,17190,0,13-08-2017,17190,0,0,0,0  ,17190,
3213010005/IC/203030436349,Irrigation Channel at Telur Upper Primary Sansad ,15-07-2020,275613,14291,253395,12502,06-06-2018,253395,0,9502,3000,0  ,265897,
3213010005/IF/IAY/1603376,Construction of IAY House -IAY REG. NO. WB3793999 ,28-05-2019,17100,0,17190,0,13-08-2017,17190,0,0,0,0  ,17190,
