scheme_code,scheme_name,completion_date,estimated_cost,estimated_material,expenditure_wage,expenditure_material,sanctiondate,wage_expense,semiskilled_expense,skilled_expense,material_expense,contingency_expense,total_expense,mandays
(3216011003/IF/IAY/4055762),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2449773 ,13/01/2022 ,18360 ,0 ,14910 ,0 ,08/05/2020,14910,0,0,0,0  ,14910,
(3216011003/IF/IAY/4055677),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3697520 ,24/08/2021 ,18360 ,0 ,17769 ,0 ,15/05/2020,17769,0,0,0,0  ,17769,
(3216011003/IF/IAY/4055678),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3892172 ,15/09/2021 ,18360 ,0 ,12780 ,0 ,08/05/2020,12780,0,0,0,0  ,12780,
(3216011003/IF/IAY/4055673),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5149118 ,15/09/2021 ,18360 ,0 ,18039 ,0 ,29/05/2020,18039,0,0,0,0  ,18039,
(3216011003/IF/IAY/4055671),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5532493 ,27/09/2021 ,18360 ,0 ,16053 ,0 ,29/05/2020,16053,0,0,0,0  ,16053,
(3216011003/IF/IAY/4055643),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5421980 ,24/08/2021 ,18360 ,0 ,17826 ,0 ,29/05/2020,17826,0,0,0,0  ,17826,
(3216011003/IF/IAY/4055635),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3875247 ,02/08/2021 ,18360 ,0 ,15774 ,0 ,08/05/2020,15774,0,0,0,0  ,15774,
(3216011003/IF/IAY/4055664),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3689977 ,24/08/2021 ,18360 ,0 ,17904 ,0 ,08/05/2020,17904,0,0,0,0  ,17904,
(3216011003/IF/IAY/4055660),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3925765 ,15/09/2021 ,18360 ,0 ,19035 ,0 ,08/05/2020,19035,0,0,0,0  ,19035,
(3216011003/IF/IAY/4055667),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4401479 ,02/08/2021 ,18360 ,0 ,15774 ,0 ,29/05/2020,15774,0,0,0,0  ,15774,
(3216011003/IF/IAY/4055632),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5648571 ,14/09/2021 ,18360 ,0 ,18891 ,0 ,08/05/2020,18891,0,0,0,0  ,18891,
(3216011003/IF/IAY/4055596),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2571734 ,22/07/2021 ,18360 ,0 ,17634 ,0 ,15/05/2020,17634,0,0,0,0  ,17634,
(3216011003/IF/IAY/4055606),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4863155 ,24/08/2021 ,18360 ,0 ,18039 ,0 ,29/05/2020,18039,0,0,0,0  ,18039,
(3216011003/IF/IAY/4055582),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3712916 ,02/08/2021 ,18360 ,0 ,15774 ,0 ,08/05/2020,15774,0,0,0,0  ,15774,
(3216011003/IF/IAY/4055595),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5157798 ,15/09/2021 ,18360 ,0 ,12780 ,0 ,29/05/2020,12780,0,0,0,0  ,12780,
(3216011003/IF/IAY/4055584),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3679890 ,24/08/2021 ,18360 ,0 ,19035 ,0 ,08/05/2020,19035,0,0,0,0  ,19035,
(3216011003/IF/IAY/4055573),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4426313 ,24/08/2021 ,18360 ,0 ,18039 ,0 ,29/05/2020,18039,0,0,0,0  ,18039,
(3216011003/IF/IAY/3866376),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5022426 ,24/08/2021 ,18360 ,0 ,18039 ,0 ,29/05/2020,18039,0,0,0,0  ,18039,
(3216011003/IF/IAY/3866369),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3485775 ,22/07/2021 ,18360 ,0 ,17634 ,0 ,15/05/2020,17634,0,0,0,0  ,17634,
(3216011003/IF/IAY/3866367),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3669856 ,03/06/2021 ,18360 ,0 ,18486 ,0 ,08/05/2020,18486,0,0,0,0  ,18486,
(3216011003/IF/IAY/3866363),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4875384 ,24/08/2021 ,18360 ,0 ,18039 ,0 ,08/05/2020,18039,0,0,0,0  ,18039,
(3216011003/IF/IAY/3866343),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2902878 ,22/07/2021 ,18360 ,0 ,17634 ,0 ,08/05/2020,17634,0,0,0,0  ,17634,
(3216011003/IF/IAY/3866335),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5023578 ,24/08/2021 ,18360 ,0 ,18039 ,0 ,29/05/2020,18039,0,0,0,0  ,18039,
(3216011003/IF/IAY/3866350),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4244461 ,02/08/2021 ,18360 ,0 ,15774 ,0 ,29/05/2020,15774,0,0,0,0  ,15774,
(3216011003/IF/IAY/3866323),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3114665 ,28/06/2021 ,18360 ,0 ,18630 ,0 ,08/05/2020,18630,0,0,0,0  ,18630,
(3216011003/IF/IAY/3866315),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3869205 ,24/08/2021 ,18360 ,0 ,18039 ,0 ,08/05/2020,18039,0,0,0,0  ,18039,
(3216011003/IF/IAY/3866312),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3674835 ,24/08/2021 ,18360 ,0 ,19035 ,0 ,08/05/2020,19035,0,0,0,0  ,19035,
(3216011003/IF/IAY/3866307),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3105085 ,15/10/2021 ,18360 ,0 ,15975 ,0 ,08/05/2020,15975,0,0,0,0  ,15975,
(3216011003/IF/IAY/3866334),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3117854 ,12/01/2022 ,18360 ,0 ,15975 ,0 ,15/05/2020,15975,0,0,0,0  ,15975,
(3216011003/IF/IAY/3866299),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3924125 ,12/01/2022 ,18360 ,0 ,18105 ,0 ,08/05/2020,18105,0,0,0,0  ,18105,
(3216011003/IF/IAY/3866274),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4967227 ,24/08/2021 ,18360 ,0 ,18039 ,0 ,08/05/2020,18039,0,0,0,0  ,18039,
(3216011003/IF/IAY/3866289),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5427446 ,14/10/2021 ,18360 ,0 ,15975 ,0 ,29/05/2020,15975,0,0,0,0  ,15975,
(3216011003/IF/IAY/3866300),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3114858 ,02/08/2021 ,18360 ,0 ,15774 ,0 ,08/05/2020,15774,0,0,0,0  ,15774,
(3216011003/IF/IAY/3866296),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5288261 ,24/08/2021 ,18360 ,0 ,17826 ,0 ,08/05/2020,17826,0,0,0,0  ,17826,
(3216011003/IF/IAY/3866288),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4486437 ,24/08/2021 ,18360 ,0 ,18039 ,0 ,08/05/2020,18039,0,0,0,0  ,18039,
(3216011003/IF/IAY/3866281),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3707835 ,02/08/2021 ,18360 ,0 ,15774 ,0 ,08/05/2020,15774,0,0,0,0  ,15774,
(3216011003/IF/IAY/3866267),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2934630 ,15/10/2021 ,18360 ,0 ,12780 ,0 ,15/05/2020,12780,0,0,0,0  ,12780,
(3216011003/IF/IAY/3866270),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3675921 ,02/08/2021 ,18360 ,0 ,15774 ,0 ,08/05/2020,15774,0,0,0,0  ,15774,
(3216011003/IF/IAY/3866220),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3949536 ,02/08/2021 ,18360 ,0 ,15774 ,0 ,29/05/2020,15774,0,0,0,0  ,15774,
(3216011003/IF/IAY/3866207),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3697907 ,02/08/2021 ,18360 ,0 ,15774 ,0 ,15/05/2020,15774,0,0,0,0  ,15774,
(3216011003/IF/IAY/3866195),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3143450 ,03/06/2021 ,18360 ,0 ,18486 ,0 ,08/05/2020,18486,0,0,0,0  ,18486,
(3216011003/IF/IAY/3866185),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1524516 ,02/08/2021 ,18360 ,0 ,15774 ,0 ,15/05/2020,15774,0,0,0,0  ,15774,
(3216011003/IF/IAY/3866216),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3885395 ,02/08/2021 ,18360 ,0 ,15774 ,0 ,08/05/2020,15774,0,0,0,0  ,15774,
(3216011003/IF/IAY/3866175),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4468226 ,14/10/2021 ,18360 ,0 ,12432 ,0 ,08/05/2020,12432,0,0,0,0  ,12432,
(3216011003/IF/IAY/3866174),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4890975 ,15/10/2021 ,18360 ,0 ,12567 ,0 ,08/05/2020,12567,0,0,0,0  ,12567,
(3216011003/IF/IAY/3866177),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5419495 ,27/09/2021 ,18360 ,0 ,17826 ,0 ,08/05/2020,17826,0,0,0,0  ,17826,
(3216011003/IF/IAY/3866164),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3662650 ,12/08/2021 ,18360 ,0 ,18621 ,0 ,08/05/2020,18621,0,0,0,0  ,18621,
(3216011003/IF/IAY/3866166),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5006120 ,24/08/2021 ,18360 ,0 ,18039 ,0 ,29/05/2020,18039,0,0,0,0  ,18039,
(3216011003/IF/IAY/3866160),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5138658 ,15/09/2021 ,18360 ,0 ,12780 ,0 ,29/05/2020,12780,0,0,0,0  ,12780,
(3216011003/IF/IAY/3866156),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3700576 ,02/08/2021 ,18360 ,0 ,15774 ,0 ,08/05/2020,15774,0,0,0,0  ,15774,
(3216011003/IF/IAY/3866136),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3203800 ,14/02/2022 ,18360 ,0 ,9585 ,0 ,15/05/2020,9585,0,0,0,0  ,9585,
(3216011003/IF/IAY/3866151),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1101939 ,12/01/2022 ,18360 ,0 ,15975 ,0 ,15/05/2020,15975,0,0,0,0  ,15975,
(3216011003/IF/IAY/3866128),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5131661 ,15/09/2021 ,18360 ,0 ,14004 ,0 ,29/05/2020,14004,0,0,0,0  ,14004,
(3216011003/IF/IAY/3866109),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3925691 ,15/10/2021 ,18360 ,0 ,12780 ,0 ,08/05/2020,12780,0,0,0,0  ,12780,
(3216011003/IF/IAY/3866105),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5237063 ,27/09/2021 ,18360 ,0 ,17199 ,0 ,29/05/2020,17199,0,0,0,0  ,17199,
(3216011003/IF/IAY/3866138),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2670886 ,24/08/2021 ,18360 ,0 ,17904 ,0 ,15/05/2020,17904,0,0,0,0  ,17904,
(3216011003/IF/IAY/3866087),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3118367 ,02/08/2021 ,18360 ,0 ,15639 ,0 ,15/05/2020,15639,0,0,0,0  ,15639,
(3216011003/IF/IAY/3866083),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3661225 ,03/06/2021 ,18360 ,0 ,18486 ,0 ,08/05/2020,18486,0,0,0,0  ,18486,
(3216011003/IF/IAY/3866101),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3707819 ,02/08/2021 ,18360 ,0 ,15774 ,0 ,08/05/2020,15774,0,0,0,0  ,15774,
(3216011003/IF/IAY/3866077),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2581610 ,02/08/2021 ,18360 ,0 ,15774 ,0 ,15/05/2020,15774,0,0,0,0  ,15774,
(3216011003/IF/IAY/3866071),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5287039 ,30/09/2021 ,18360 ,0 ,3195 ,0 ,08/05/2020,3195,0,0,0,0  ,3195,
(3216011003/IF/IAY/3866062),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5239529 ,27/09/2021 ,18360 ,0 ,14004 ,0 ,29/05/2020,14004,0,0,0,0  ,14004,
(3216011003/IF/IAY/3866027),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5271383 ,15/09/2021 ,18360 ,0 ,14004 ,0 ,08/05/2020,14004,0,0,0,0  ,14004,
(3216011003/IF/IAY/3866015),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3167003 ,03/06/2021 ,18360 ,0 ,18486 ,0 ,08/05/2020,18486,0,0,0,0  ,18486,
(3216011003/IF/IAY/3866020),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5691462 ,27/09/2021 ,18360 ,0 ,18678 ,0 ,08/05/2020,18678,0,0,0,0  ,18678,
(3216011003/IF/IAY/3866007),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3527217 ,03/06/2021 ,18360 ,0 ,18486 ,0 ,15/05/2020,18486,0,0,0,0  ,18486,
(3216011003/IF/IAY/3865994),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5550988 ,24/08/2021 ,18360 ,0 ,17826 ,0 ,08/05/2020,17826,0,0,0,0  ,17826,
(3216011003/IF/IAY/3865988),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4379913 ,13/08/2021 ,18360 ,0 ,15774 ,0 ,29/05/2020,15774,0,0,0,0  ,15774,
(3216011003/IF/IAY/3865995),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4398128 ,06/08/2021 ,18360 ,0 ,15774 ,0 ,29/05/2020,15774,0,0,0,0  ,15774,
(3216011003/IF/IAY/3865977),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5679854 ,24/08/2021 ,18360 ,0 ,17199 ,0 ,08/05/2020,17199,0,0,0,0  ,17199,
(3216011003/IF/IAY/3865976),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3675234 ,13/08/2021 ,18360 ,0 ,15774 ,0 ,08/05/2020,15774,0,0,0,0  ,15774,
(3216011003/IF/IAY/3865958),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3698773 ,13/08/2021 ,18360 ,0 ,15774 ,0 ,08/05/2020,15774,0,0,0,0  ,15774,
(3216011003/IF/IAY/3865983),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4871390 ,24/08/2021 ,18360 ,0 ,18039 ,0 ,08/05/2020,18039,0,0,0,0  ,18039,
(3216011003/IF/IAY/3865975),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3174134 ,03/06/2021 ,18360 ,0 ,18486 ,0 ,15/05/2020,18486,0,0,0,0  ,18486,
(3216011003/IF/IAY/3865949),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4977442 ,24/08/2021 ,18360 ,0 ,18039 ,0 ,08/05/2020,18039,0,0,0,0  ,18039,
(3216011003/IF/IAY/3865946),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5289690 ,15/09/2021 ,18360 ,0 ,17826 ,0 ,08/05/2020,17826,0,0,0,0  ,17826,
(3216011003/IF/IAY/3865943),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3525579 ,09/03/2022 ,18360 ,0 ,6390 ,0 ,15/05/2020,6390,0,0,0,0  ,6390,
(3216011003/IF/IAY/3865932),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2645663 ,14/02/2022 ,18360 ,0 ,12780 ,0 ,08/05/2020,12780,0,0,0,0  ,12780,
(3216011003/IF/IAY/3865917),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3548131 ,03/06/2021 ,18360 ,0 ,18486 ,0 ,15/05/2020,18486,0,0,0,0  ,18486,
(3216011003/IF/IAY/3865919),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3195283 ,03/06/2021 ,18360 ,0 ,18486 ,0 ,15/05/2020,18486,0,0,0,0  ,18486,
(3216011003/IF/IAY/3865913),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3119549 ,15/10/2021 ,18360 ,0 ,15840 ,0 ,08/05/2020,15840,0,0,0,0  ,15840,
(3216011003/IF/IAY/3865910),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3668130 ,13/08/2021 ,18360 ,0 ,15774 ,0 ,08/05/2020,15774,0,0,0,0  ,15774,
(3216011003/IF/IAY/3865921),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5427444 ,24/08/2021 ,18360 ,0 ,17826 ,0 ,08/05/2020,17826,0,0,0,0  ,17826,
(3216011003/IF/IAY/3865901),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2624025 ,14/02/2022 ,18360 ,0 ,6390 ,0 ,08/05/2020,6390,0,0,0,0  ,6390,
(3216011003/IF/IAY/3865872),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3675391 ,13/08/2021 ,18360 ,0 ,15774 ,0 ,08/05/2020,15774,0,0,0,0  ,15774,
(3216011003/IF/IAY/3865879),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3899823 ,29/08/2021 ,18360 ,0 ,18900 ,0 ,15/05/2020,18900,0,0,0,0  ,18900,
(3216011003/IF/IAY/3865852),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3481431 ,22/07/2021 ,18360 ,0 ,17634 ,0 ,15/05/2020,17634,0,0,0,0  ,17634,
(3216011003/IF/IAY/3865859),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3662978 ,10/08/2021 ,18360 ,0 ,18687 ,0 ,08/05/2020,18687,0,0,0,0  ,18687,
(3216011003/IF/IAY/3865846),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3702050 ,13/08/2021 ,18360 ,0 ,18756 ,0 ,08/05/2020,18756,0,0,0,0  ,18756,
(3216011003/IF/IAY/3865845),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1728309 ,15/10/2021 ,18360 ,0 ,18105 ,0 ,15/05/2020,18105,0,0,0,0  ,18105,
(3216011003/IF/IAY/3865905),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3869247 ,24/08/2021 ,18360 ,0 ,18039 ,0 ,08/05/2020,18039,0,0,0,0  ,18039,
(3216011003/IF/IAY/3865814),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5287381 ,24/08/2021 ,18360 ,0 ,17826 ,0 ,08/05/2020,17826,0,0,0,0  ,17826,
(3216011003/IF/IAY/3865811),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2209827 ,15/10/2021 ,18360 ,0 ,3195 ,0 ,15/05/2020,3195,0,0,0,0  ,3195,
(3216011003/IF/IAY/3865808),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3105057 ,13/08/2021 ,18360 ,0 ,18486 ,0 ,08/05/2020,18486,0,0,0,0  ,18486,
(3216011003/IF/IAY/3865812),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4437486 ,13/08/2021 ,18360 ,0 ,18621 ,0 ,08/05/2020,18621,0,0,0,0  ,18621,
(3216011003/IF/IAY/3865785),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3494087 ,22/07/2021 ,18360 ,0 ,17634 ,0 ,15/05/2020,17634,0,0,0,0  ,17634,
(3216011003/IF/IAY/3865780),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3209614 ,22/07/2021 ,18360 ,0 ,17634 ,0 ,15/05/2020,17634,0,0,0,0  ,17634,
(3216011003/IF/IAY/3865774),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3888784 ,13/08/2021 ,18360 ,0 ,18756 ,0 ,08/05/2020,18756,0,0,0,0  ,18756,
(3216011003/IF/IAY/3865771),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5060051 ,28/06/2021 ,18360 ,0 ,14889 ,0 ,08/05/2020,14889,0,0,0,0  ,14889,
(3216011003/IF/IAY/3865795),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3143987 ,03/06/2021 ,18360 ,0 ,18486 ,0 ,15/05/2020,18486,0,0,0,0  ,18486,
(3216011003/IF/IAY/3865818),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4296178 ,28/06/2021 ,18360 ,0 ,18486 ,0 ,29/05/2020,18486,0,0,0,0  ,18486,
(3216011003/IF/IAY/3865749),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3708400 ,29/08/2021 ,18360 ,0 ,17904 ,0 ,08/05/2020,17904,0,0,0,0  ,17904,
(3216011003/IF/IAY/3865761),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3661203 ,15/10/2021 ,18360 ,0 ,18105 ,0 ,08/05/2020,18105,0,0,0,0  ,18105,
(3216011003/IF/IAY/3866014),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3660486 ,06/08/2021 ,18360 ,0 ,15774 ,0 ,08/05/2020,15774,0,0,0,0  ,15774,
(3216011003/IF/IAY/3865770),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4447208 ,29/08/2021 ,18360 ,0 ,19170 ,0 ,08/05/2020,19170,0,0,0,0  ,19170,
(3216011003/IF/IAY/3865717),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4428990 ,29/08/2021 ,18360 ,0 ,18039 ,0 ,08/05/2020,18039,0,0,0,0  ,18039,
(3216011003/IF/IAY/3865823),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4874002 ,18/07/2021 ,18360 ,0 ,18408 ,0 ,08/05/2020,18408,0,0,0,0  ,18408,
(3216011003/IF/IAY/3865681),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4792416 ,29/08/2021 ,18360 ,0 ,18039 ,0 ,08/05/2020,18039,0,0,0,0  ,18039,
(3216011003/IF/IAY/3865720),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4429723 ,13/08/2021 ,18360 ,0 ,18891 ,0 ,08/05/2020,18891,0,0,0,0  ,18891,
(3216011003/IF/IAY/3865706),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5239376 ,15/09/2021 ,18360 ,0 ,17826 ,0 ,08/05/2020,17826,0,0,0,0  ,17826,
(3216011003/IF/IAY/3865686),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4747036 ,12/01/2022 ,18360 ,0 ,12780 ,0 ,08/05/2020,12780,0,0,0,0  ,12780,
(3216011003/IF/IAY/3865668),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3929876 ,13/08/2021 ,18360 ,0 ,18756 ,0 ,29/05/2020,18756,0,0,0,0  ,18756,
(3216011003/IF/IAY/3865659),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3498217 ,22/07/2021 ,18360 ,0 ,17634 ,0 ,08/05/2020,17634,0,0,0,0  ,17634,
(3216011003/IF/IAY/3865679),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4774606 ,29/08/2021 ,18360 ,0 ,18039 ,0 ,08/05/2020,18039,0,0,0,0  ,18039,
(3216011003/IF/IAY/3865670),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4076267 ,01/10/2021 ,18360 ,0 ,12780 ,0 ,29/05/2020,12780,0,0,0,0  ,12780,
(3216011003/IF/IAY/3865656),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3928094 ,13/08/2021 ,18360 ,0 ,18756 ,0 ,29/05/2020,18756,0,0,0,0  ,18756,
(3216011003/IF/IAY/3865673),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3951128 ,24/08/2021 ,18360 ,0 ,18039 ,0 ,08/05/2020,18039,0,0,0,0  ,18039,
(3216011003/IF/IAY/3865653),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4081556 ,13/08/2021 ,18360 ,0 ,18756 ,0 ,29/05/2020,18756,0,0,0,0  ,18756,
(3216011003/IF/IAY/3865618),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4234433 ,01/10/2021 ,18360 ,0 ,15909 ,0 ,29/05/2020,15909,0,0,0,0  ,15909,
(3216011003/IF/IAY/3865613),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3679450 ,01/10/2021 ,18360 ,0 ,18039 ,0 ,08/05/2020,18039,0,0,0,0  ,18039,
(3216011003/IF/IAY/3865606),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5375218 ,15/09/2021 ,18360 ,0 ,17199 ,0 ,29/05/2020,17199,0,0,0,0  ,17199,
(3216011003/IF/IAY/3718918),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4657174 ,04/08/2021 ,18360 ,0 ,18621 ,0 ,30/04/2020,18621,0,0,0,0  ,18621,
(3216011003/IF/IAY/3718910),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5268082 ,24/08/2021 ,18360 ,0 ,15639 ,0 ,30/04/2020,15639,0,0,0,0  ,15639,
(3216011003/IF/IAY/3718915),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1561638 ,15/09/2021 ,18360 ,0 ,15270 ,0 ,30/04/2020,15270,0,0,0,0  ,15270,
(3216011003/IF/IAY/3718905),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1303785 ,04/08/2021 ,18360 ,0 ,18756 ,0 ,29/03/2020,18756,0,0,0,0  ,18756,
(3216011003/IF/IAY/3718894),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4183711 ,02/08/2021 ,18360 ,0 ,18399 ,0 ,30/04/2020,18399,0,0,0,0  ,18399,
(3216011003/IF/IAY/3865722),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3525880 ,22/07/2021 ,18360 ,0 ,17634 ,0 ,15/05/2020,17634,0,0,0,0  ,17634,
(3216011003/IF/IAY/3865825),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3701230 ,28/11/2021 ,18360 ,0 ,12354 ,0 ,08/05/2020,12354,0,0,0,0  ,12354,
(3216011003/IF/IAY/3718920),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4197930 ,18/07/2021 ,18360 ,0 ,17973 ,0 ,10/03/2020,17973,0,0,0,0  ,17973,
(3216011003/IF/IAY/3695429),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3669258 ,01/08/2021 ,18360 ,0 ,17973 ,0 ,05/03/2020,17973,0,0,0,0  ,17973,
(3216011003/IF/IAY/3695419),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3675094 ,28/08/2021 ,18360 ,0 ,17973 ,0 ,30/03/2020,17973,0,0,0,0  ,17973,
